candidate_id,scope,sector,direction,horizon_weeks,train_signal_count,holdout_signal_count,train_hit_rate,holdout_hit_rate,baseline_train_hit_rate,baseline_holdout_hit_rate,train_hit_rate_delta_vs_baseline,holdout_hit_rate_delta_vs_baseline,holdout_positive_hit_rate_delta_vs_baseline,holdout_negative_hit_rate_delta_vs_baseline,holdout_average_forward_return,holdout_average_forward_excess_return,holdout_average_post_entry_drawdown,baseline_holdout_average_post_entry_drawdown,holdout_max_drawdown_delta_vs_baseline,bootstrap_mean_delta,bootstrap_ci_low,bootstrap_ci_high,bootstrap_method,bootstrap_sample_count,bootstrap_candidate_sample_count,bootstrap_baseline_sample_count,bootstrap_valid_resample_count,bootstrap_invalid_resample_count,fold_stability_passed,holdout_evaluated,promotion_label,rejection_reasons,research_only,live_promotion_allowed
xly_positive_score_ge_1_0,US Sectors,XLY,positive,13,4,0,0.0,0.0,0.37037037037037035,0.1746031746031746,-0.37037037037037035,-0.1746031746031746,-0.1746031746031746,0.0,0.0,0.0,0.0,-0.06627424512427307,0.06627424512427307,0.0,0.0,0.0,paired_block_by_rebalance_date,63,0,63,0,0,False,False,do not promote,thin_sample,True,False
xly_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLY,positive,13,0,0,0.0,0.0,0.37037037037037035,0.1746031746031746,-0.37037037037037035,-0.1746031746031746,-0.1746031746031746,0.0,0.0,0.0,0.0,-0.06627424512427307,0.06627424512427307,0.0,0.0,0.0,paired_block_by_rebalance_date,63,0,63,0,0,False,False,do not promote,thin_sample,True,False
xly_positive_score_ge_1_2,US Sectors,XLY,positive,13,1,0,0.0,0.0,0.37037037037037035,0.1746031746031746,-0.37037037037037035,-0.1746031746031746,-0.1746031746031746,0.0,0.0,0.0,0.0,-0.06627424512427307,0.06627424512427307,0.0,0.0,0.0,paired_block_by_rebalance_date,63,0,63,0,0,False,False,do not promote,thin_sample,True,False
xly_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLY,positive,13,0,0,0.0,0.0,0.37037037037037035,0.1746031746031746,-0.37037037037037035,-0.1746031746031746,-0.1746031746031746,0.0,0.0,0.0,0.0,-0.06627424512427307,0.06627424512427307,0.0,0.0,0.0,paired_block_by_rebalance_date,63,0,63,0,0,False,False,do not promote,thin_sample,True,False
factors_negative_score_le_0_0,Factors,Factors,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_negative_score_le_minus_0_5,Factors,Factors,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_negative_score_le_minus_1_0,Factors,Factors,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_positive_score_ge_0_8,Factors,Factors,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_positive_score_ge_0_8_rel_strength_ge_0_0,Factors,Factors,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_positive_score_ge_1_0,Factors,Factors,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_positive_score_ge_1_0_rel_strength_ge_0_0,Factors,Factors,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_positive_score_ge_1_2,Factors,Factors,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
factors_positive_score_ge_1_2_rel_strength_ge_0_0,Factors,Factors,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
global_negative_score_le_0_0,global,global,negative,26,1506,814,0.795484727755644,0.7936117936117936,0.7928828468612555,0.8040201005025126,0.0026018808943885086,-0.010408306890719032,0.0,-0.010408306890719032,0.06854090338556516,-0.03315505003319565,-0.05702848057032408,-0.05654955300801846,-0.0004789275623056158,-0.010408,-0.027029,0.006917,paired_block_by_rebalance_date,1393,814,1393,500,0,False,True,needs more testing,holdout_no_improvement,True,False
global_negative_score_le_minus_0_5,global,global,negative,26,899,505,0.7853170189098999,0.7524752475247525,0.7928828468612555,0.8040201005025126,-0.00756582795135563,-0.051544852977760125,0.0,-0.051544852977760125,0.07494895956810703,-0.020744794789919876,-0.05843158822471745,-0.05654955300801846,-0.0018820352166989893,-0.051545,-0.078127,-0.024538,paired_block_by_rebalance_date,1393,505,1393,500,0,False,True,needs more testing,holdout_no_improvement,True,False
global_negative_score_le_minus_1_0,global,global,negative,26,772,427,0.7914507772020726,0.7540983606557377,0.7928828468612555,0.8040201005025126,-0.0014320696591829662,-0.04992173984677495,0.0,-0.04992173984677495,0.0779028836677881,-0.01868630250248936,-0.05612832949419752,-0.05654955300801846,0.0004212235138209425,-0.049922,-0.080135,-0.020331,paired_block_by_rebalance_date,1393,427,1393,500,0,False,True,needs more testing,holdout_no_improvement,True,False
global_positive_score_ge_0_8,global,global,positive,26,244,162,0.5040983606557377,0.5123456790123457,0.3890641430073607,0.36203522504892366,0.11503421764837696,0.15031045396342207,0.15031045396342207,0.0,0.09602271211873896,-3.06164065993212e-05,-0.06942486615877293,-0.06586454036109589,-0.0035603257976770386,0.15031,0.082304,0.212629,paired_block_by_rebalance_date,511,162,511,500,0,True,True,research_candidate,separate_live_promotion_ticket_required,True,False
global_positive_score_ge_0_8_rel_strength_ge_0_0,global,global,positive,26,0,0,0.0,0.0,0.3890641430073607,0.36203522504892366,-0.3890641430073607,-0.36203522504892366,-0.36203522504892366,0.0,0.0,0.0,0.0,-0.06586454036109589,0.06586454036109589,0.0,0.0,0.0,paired_block_by_rebalance_date,511,0,511,0,0,False,False,do not promote,thin_sample,True,False
global_positive_score_ge_1_0,global,global,positive,26,137,105,0.6277372262773723,0.6,0.3890641430073607,0.36203522504892366,0.23867308327001158,0.23796477495107632,0.23796477495107632,0.0,0.11293707998468765,0.012597801686304266,-0.061988227782811,-0.06586454036109589,0.003876312578284885,0.237965,0.150082,0.323021,paired_block_by_rebalance_date,511,105,511,500,0,True,True,research_candidate,separate_live_promotion_ticket_required,True,False
global_positive_score_ge_1_0_rel_strength_ge_0_0,global,global,positive,26,0,0,0.0,0.0,0.3890641430073607,0.36203522504892366,-0.3890641430073607,-0.36203522504892366,-0.36203522504892366,0.0,0.0,0.0,0.0,-0.06586454036109589,0.06586454036109589,0.0,0.0,0.0,paired_block_by_rebalance_date,511,0,511,0,0,False,False,do not promote,thin_sample,True,False
global_positive_score_ge_1_2,global,global,positive,26,74,50,0.7297297297297297,0.64,0.3890641430073607,0.36203522504892366,0.340665586722369,0.27796477495107635,0.27796477495107635,0.0,0.12043049064540842,0.013612174562351536,-0.05949456907823787,-0.06586454036109589,0.006369971282858017,0.277965,0.145341,0.405721,paired_block_by_rebalance_date,511,50,511,500,0,True,True,research_candidate,separate_live_promotion_ticket_required,True,False
global_positive_score_ge_1_2_rel_strength_ge_0_0,global,global,positive,26,0,0,0.0,0.0,0.3890641430073607,0.36203522504892366,-0.3890641430073607,-0.36203522504892366,-0.36203522504892366,0.0,0.0,0.0,0.0,-0.06586454036109589,0.06586454036109589,0.0,0.0,0.0,paired_block_by_rebalance_date,511,0,511,0,0,False,False,do not promote,thin_sample,True,False
mega_cap_stocks_negative_score_le_0_0,Mega-Cap Stocks,Mega-Cap Stocks,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_negative_score_le_minus_0_5,Mega-Cap Stocks,Mega-Cap Stocks,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_negative_score_le_minus_1_0,Mega-Cap Stocks,Mega-Cap Stocks,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_positive_score_ge_0_8,Mega-Cap Stocks,Mega-Cap Stocks,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_positive_score_ge_0_8_rel_strength_ge_0_0,Mega-Cap Stocks,Mega-Cap Stocks,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_positive_score_ge_1_0,Mega-Cap Stocks,Mega-Cap Stocks,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_positive_score_ge_1_0_rel_strength_ge_0_0,Mega-Cap Stocks,Mega-Cap Stocks,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_positive_score_ge_1_2,Mega-Cap Stocks,Mega-Cap Stocks,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
mega_cap_stocks_positive_score_ge_1_2_rel_strength_ge_0_0,Mega-Cap Stocks,Mega-Cap Stocks,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_negative_score_le_0_0,US Industries,US Industries,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_negative_score_le_minus_0_5,US Industries,US Industries,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_negative_score_le_minus_1_0,US Industries,US Industries,negative,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_positive_score_ge_0_8,US Industries,US Industries,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_positive_score_ge_0_8_rel_strength_ge_0_0,US Industries,US Industries,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_positive_score_ge_1_0,US Industries,US Industries,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_positive_score_ge_1_0_rel_strength_ge_0_0,US Industries,US Industries,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_positive_score_ge_1_2,US Industries,US Industries,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_industries_positive_score_ge_1_2_rel_strength_ge_0_0,US Industries,US Industries,positive,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_block_by_rebalance_date,0,0,0,0,0,True,False,do not promote,thin_sample,True,False
us_sectors_negative_score_le_0_0,US Sectors,US Sectors,negative,26,1396,773,0.7915472779369628,0.7826649417852523,0.7854945054945055,0.7861089187056038,0.006052772442457277,-0.003443976920351588,0.0,-0.003443976920351588,0.07113218614748443,-0.02948764363644686,-0.05893811089412169,-0.06000737072301502,0.001069259828893332,-0.003444,-0.021438,0.013376,paired_block_by_rebalance_date,1267,773,1267,500,0,False,True,needs more testing,holdout_no_improvement,True,False
us_sectors_negative_score_le_minus_0_5,US Sectors,US Sectors,negative,26,899,505,0.7853170189098999,0.7524752475247525,0.7854945054945055,0.7861089187056038,-0.00017748658460559064,-0.033633671180851366,0.0,-0.033633671180851366,0.07494895956810703,-0.020744794789919876,-0.05843158822471745,-0.06000737072301502,0.0015757824982975677,-0.033634,-0.059872,-0.007478,paired_block_by_rebalance_date,1267,505,1267,500,0,False,True,needs more testing,holdout_no_improvement,True,False
us_sectors_negative_score_le_minus_1_0,US Sectors,US Sectors,negative,26,772,427,0.7914507772020726,0.7540983606557377,0.7854945054945055,0.7861089187056038,0.0059562717075670735,-0.03201055804986619,0.0,-0.03201055804986619,0.0779028836677881,-0.01868630250248936,-0.05612832949419752,-0.06000737072301502,0.0038790412288174994,-0.032011,-0.06123,-0.003623,paired_block_by_rebalance_date,1267,427,1267,500,0,False,True,needs more testing,holdout_no_improvement,True,False
us_sectors_positive_score_ge_0_8,US Sectors,US Sectors,positive,26,244,162,0.5040983606557377,0.5123456790123457,0.39029535864978904,0.36203522504892366,0.11380300200594862,0.15031045396342207,0.15031045396342207,0.0,0.09602271211873896,-3.06164065993212e-05,-0.06942486615877293,-0.06586454036109589,-0.0035603257976770386,0.15031,0.082304,0.212629,paired_block_by_rebalance_date,511,162,511,500,0,True,True,research_candidate,separate_live_promotion_ticket_required,True,False
us_sectors_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,US Sectors,positive,26,0,0,0.0,0.0,0.39029535864978904,0.36203522504892366,-0.39029535864978904,-0.36203522504892366,-0.36203522504892366,0.0,0.0,0.0,0.0,-0.06586454036109589,0.06586454036109589,0.0,0.0,0.0,paired_block_by_rebalance_date,511,0,511,0,0,False,False,do not promote,thin_sample,True,False
us_sectors_positive_score_ge_1_0,US Sectors,US Sectors,positive,26,137,105,0.6277372262773723,0.6,0.39029535864978904,0.36203522504892366,0.23744186762758324,0.23796477495107632,0.23796477495107632,0.0,0.11293707998468765,0.012597801686304266,-0.061988227782811,-0.06586454036109589,0.003876312578284885,0.237965,0.150082,0.323021,paired_block_by_rebalance_date,511,105,511,500,0,True,True,research_candidate,separate_live_promotion_ticket_required,True,False
us_sectors_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,US Sectors,positive,26,0,0,0.0,0.0,0.39029535864978904,0.36203522504892366,-0.39029535864978904,-0.36203522504892366,-0.36203522504892366,0.0,0.0,0.0,0.0,-0.06586454036109589,0.06586454036109589,0.0,0.0,0.0,paired_block_by_rebalance_date,511,0,511,0,0,False,False,do not promote,thin_sample,True,False
us_sectors_positive_score_ge_1_2,US Sectors,US Sectors,positive,26,74,50,0.7297297297297297,0.64,0.39029535864978904,0.36203522504892366,0.3394343710799407,0.27796477495107635,0.27796477495107635,0.0,0.12043049064540842,0.013612174562351536,-0.05949456907823787,-0.06586454036109589,0.006369971282858017,0.277965,0.145341,0.405721,paired_block_by_rebalance_date,511,50,511,500,0,True,True,research_candidate,separate_live_promotion_ticket_required,True,False
us_sectors_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,US Sectors,positive,26,0,0,0.0,0.0,0.39029535864978904,0.36203522504892366,-0.39029535864978904,-0.36203522504892366,-0.36203522504892366,0.0,0.0,0.0,0.0,-0.06586454036109589,0.06586454036109589,0.0,0.0,0.0,paired_block_by_rebalance_date,511,0,511,0,0,False,False,do not promote,thin_sample,True,False
xlb_negative_score_le_0_0,US Sectors,XLB,negative,26,159,101,0.8050314465408805,0.8910891089108911,0.7727272727272727,0.912,0.03230417381360784,-0.02091089108910893,0.0,-0.02091089108910893,0.045862462936882224,-0.05572463760517862,-0.07507633166552233,-0.07547171761744328,0.0003953859519209568,-0.020911,-0.036491,-0.009143,paired_block_by_rebalance_date,125,101,125,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlb_negative_score_le_minus_0_5,US Sectors,XLB,negative,26,101,59,0.7326732673267327,0.8305084745762712,0.7727272727272727,0.912,-0.04005400540054005,-0.08149152542372884,0.0,-0.08149152542372884,0.06297355413720664,-0.03523668877828409,-0.0869106585467439,-0.07547171761744328,-0.011438940929300617,-0.081492,-0.141188,-0.029516,paired_block_by_rebalance_date,125,59,125,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlb_negative_score_le_minus_1_0,US Sectors,XLB,negative,26,88,53,0.7045454545454546,0.8301886792452831,0.7727272727272727,0.912,-0.06818181818181812,-0.08181132075471698,0.0,-0.08181132075471698,0.06914649048080143,-0.03365573076344615,-0.08184819794151771,-0.07547171761744328,-0.006376480324074424,-0.081811,-0.153729,-0.021814,paired_block_by_rebalance_date,125,53,125,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlb_positive_score_ge_0_8,US Sectors,XLB,positive,26,6,0,0.16666666666666666,0.0,0.3333333333333333,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.07307566476265771,0.07307566476265771,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlb_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLB,positive,26,0,0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.07307566476265771,0.07307566476265771,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlb_positive_score_ge_1_0,US Sectors,XLB,positive,26,3,0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.07307566476265771,0.07307566476265771,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlb_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLB,positive,26,0,0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.07307566476265771,0.07307566476265771,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlb_positive_score_ge_1_2,US Sectors,XLB,positive,26,0,0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.07307566476265771,0.07307566476265771,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlb_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLB,positive,26,0,0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.07307566476265771,0.07307566476265771,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlc_negative_score_le_0_0,US Sectors,XLC,negative,26,90,37,0.9,0.5675675675675675,0.7374301675977654,0.5578947368421052,0.16256983240223466,0.009672830725462322,0.0,0.009672830725462322,0.12834767603008318,0.02730283500362599,-0.02408361550346611,-0.03539948509107091,0.0113158695876048,0.009673,-0.116198,0.134931,paired_block_by_rebalance_date,95,37,95,500,0,True,True,needs more testing,bootstrap_interval_crosses_zero,True,False
xlc_negative_score_le_minus_0_5,US Sectors,XLC,negative,26,82,37,0.8902439024390244,0.5675675675675675,0.7374301675977654,0.5578947368421052,0.15281373484125904,0.009672830725462322,0.0,0.009672830725462322,0.12834767603008318,0.02730283500362599,-0.02408361550346611,-0.03539948509107091,0.0113158695876048,0.009673,-0.116198,0.134931,paired_block_by_rebalance_date,95,37,95,500,0,True,True,needs more testing,bootstrap_interval_crosses_zero,True,False
xlc_negative_score_le_minus_1_0,US Sectors,XLC,negative,26,68,37,0.8676470588235294,0.5675675675675675,0.7374301675977654,0.5578947368421052,0.13021689122576408,0.009672830725462322,0.0,0.009672830725462322,0.12834767603008318,0.02730283500362599,-0.02408361550346611,-0.03539948509107091,0.0113158695876048,0.009673,-0.116198,0.134931,paired_block_by_rebalance_date,95,37,95,500,0,True,True,needs more testing,bootstrap_interval_crosses_zero,True,False
xlc_positive_score_ge_0_8,US Sectors,XLC,positive,26,36,63,0.6388888888888888,0.6984126984126984,0.7027027027027027,0.6931818181818182,-0.0638138138138139,0.005230880230880142,0.005230880230880142,0.0,0.11917637466335268,0.019771091307581916,-0.05556121903726782,-0.0548329205223689,-0.0007282985148989243,0.005231,-0.049337,0.06864,paired_block_by_rebalance_date,88,63,88,500,0,False,True,do not promote,thin_sample,True,False
xlc_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLC,positive,26,0,0,0.0,0.0,0.7027027027027027,0.6931818181818182,-0.7027027027027027,-0.6931818181818182,-0.6931818181818182,0.0,0.0,0.0,0.0,-0.0548329205223689,0.0548329205223689,0.0,0.0,0.0,paired_block_by_rebalance_date,88,0,88,0,0,False,False,do not promote,thin_sample,True,False
xlc_positive_score_ge_1_0,US Sectors,XLC,positive,26,13,45,0.6923076923076923,0.7555555555555555,0.7027027027027027,0.6931818181818182,-0.010395010395010451,0.062373737373737304,0.062373737373737304,0.0,0.12303870714607304,0.02255800174180333,-0.05651831011144999,-0.0548329205223689,-0.0016853895890810919,0.062374,-0.035832,0.162341,paired_block_by_rebalance_date,88,45,88,500,0,False,True,do not promote,thin_sample,True,False
xlc_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLC,positive,26,0,0,0.0,0.0,0.7027027027027027,0.6931818181818182,-0.7027027027027027,-0.6931818181818182,-0.6931818181818182,0.0,0.0,0.0,0.0,-0.0548329205223689,0.0548329205223689,0.0,0.0,0.0,paired_block_by_rebalance_date,88,0,88,0,0,False,False,do not promote,thin_sample,True,False
xlc_positive_score_ge_1_2,US Sectors,XLC,positive,26,4,22,0.75,0.7272727272727273,0.7027027027027027,0.6931818181818182,0.04729729729729726,0.03409090909090906,0.03409090909090906,0.0,0.10479428554246129,0.01963037824683925,-0.054936741137543876,-0.0548329205223689,-0.00010382061517497793,0.034091,-0.136364,0.204545,paired_block_by_rebalance_date,88,22,88,500,0,True,True,do not promote,thin_sample,True,False
xlc_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLC,positive,26,0,0,0.0,0.0,0.7027027027027027,0.6931818181818182,-0.7027027027027027,-0.6931818181818182,-0.6931818181818182,0.0,0.0,0.0,0.0,-0.0548329205223689,0.0548329205223689,0.0,0.0,0.0,paired_block_by_rebalance_date,88,0,88,0,0,False,False,do not promote,thin_sample,True,False
xle_negative_score_le_0_0,US Sectors,XLE,negative,26,165,98,0.8424242424242424,0.7959183673469388,0.861244019138756,0.8373983739837398,-0.018819776714513625,-0.04148000663680107,0.0,-0.04148000663680107,0.06166607804861378,-0.02956253254874756,-0.06664040362355447,-0.073597437135614,0.006957033512059521,-0.04148,-0.065574,-0.021987,paired_block_by_rebalance_date,123,98,123,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xle_negative_score_le_minus_0_5,US Sectors,XLE,negative,26,149,74,0.8389261744966443,0.8243243243243243,0.861244019138756,0.8373983739837398,-0.022317844642111728,-0.013074049659415499,0.0,-0.013074049659415499,0.05246743078101967,-0.038360049560221224,-0.0628764640008735,-0.073597437135614,0.010720973134740491,-0.013074,-0.062303,0.038012,paired_block_by_rebalance_date,123,74,123,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xle_negative_score_le_minus_1_0,US Sectors,XLE,negative,26,121,62,0.8429752066115702,0.8064516129032258,0.861244019138756,0.8373983739837398,-0.018268812527185818,-0.030946761080514085,0.0,-0.030946761080514085,0.06508070606443855,-0.036407876676919436,-0.05262518690456767,-0.073597437135614,0.020972250231046326,-0.030947,-0.084877,0.029798,paired_block_by_rebalance_date,123,62,123,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xle_positive_score_ge_0_8,US Sectors,XLE,positive,26,46,3,0.7391304347826086,0.0,0.5384615384615384,0.0,0.2006688963210702,0.0,0.0,0.0,-0.049634159251994624,-0.17476778855366207,-0.09732876097363352,-0.10032637558732113,0.0029976146136876103,0.0,0.0,0.0,paired_block_by_rebalance_date,26,3,26,481,19,True,True,do not promote,thin_sample,True,False
xle_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLE,positive,26,0,0,0.0,0.0,0.5384615384615384,0.0,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,-0.10032637558732113,0.10032637558732113,0.0,0.0,0.0,paired_block_by_rebalance_date,26,0,26,0,0,False,False,do not promote,thin_sample,True,False
xle_positive_score_ge_1_0,US Sectors,XLE,positive,26,42,0,0.7380952380952381,0.0,0.5384615384615384,0.0,0.1996336996336997,0.0,0.0,0.0,0.0,0.0,0.0,-0.10032637558732113,0.10032637558732113,0.0,0.0,0.0,paired_block_by_rebalance_date,26,0,26,0,0,True,False,do not promote,thin_sample,True,False
xle_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLE,positive,26,0,0,0.0,0.0,0.5384615384615384,0.0,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,-0.10032637558732113,0.10032637558732113,0.0,0.0,0.0,paired_block_by_rebalance_date,26,0,26,0,0,False,False,do not promote,thin_sample,True,False
